reference,class_id
2015_07_14_11,4.0
2015_07_14_12,4.0
2015_07_14_13,3.0
2015_07_14_14,3.0
2015_07_14_15,3.0
2015_07_15_06,2.0
2015_07_15_07,4.0
2015_07_15_09,4.0
2015_07_15_11,4.0
2015_07_15_12,4.0
2015_07_15_14,3.0
2015_07_15_15,3.0
2015_07_15_16,3.0
2015_07_16_06,1.0
2015_07_16_07,4.0
2015_07_16_11,4.0
2015_07_16_12,4.0
2015_07_16_13,4.0
2015_07_16_14,3.0
2015_07_16_16,3.0
2015_07_17_06,3.0
2015_07_17_08,4.0
2015_07_17_10,4.0
2015_07_17_11,4.0
2015_07_17_12,4.0
2015_07_17_13,4.0
2015_07_17_14,3.0
2015_07_17_15,3.0
2015_07_17_16,3.0
2015_07_18_06,4.0
2015_07_18_09,4.0
2015_07_18_10,4.0
2015_07_18_11,4.0
2015_07_18_12,4.0
2015_07_18_13,4.0
2015_07_18_14,4.0
2015_07_18_15,3.0
2015_07_18_16,3.0
2015_07_19_06,1.0
2015_07_19_08,4.0
2015_07_19_09,4.0
2015_07_19_11,4.0
2015_07_19_12,4.0
2015_07_19_13,4.0
2015_07_19_14,4.0
2015_07_19_15,3.0
2015_07_19_16,3.0
2015_07_20_06,3.0
2015_07_20_07,3.0
2015_07_20_08,4.0
2015_07_20_09,4.0
2015_07_20_10,4.0
2015_07_20_12,4.0
2015_07_20_13,4.0
2015_07_20_14,4.0
2015_07_20_15,1.0
2015_07_21_07,3.0
2015_07_21_09,3.0
2015_07_21_10,2.0
2015_07_21_11,4.0
2015_07_21_12,4.0
2015_07_21_15,4.0
2015_08_14_13,3.0
2015_08_14_14,3.0
2015_08_14_15,3.0
2015_08_14_16,3.0
2015_08_15_06,2.0
2015_08_15_07,4.0
2015_08_15_08,4.0
2015_08_15_12,4.0
2015_08_15_13,4.0
2015_08_15_14,3.0
2015_08_15_15,3.0
2015_08_15_16,3.0
2015_08_16_06,3.0
2015_08_16_07,4.0
2015_08_16_11,4.0
2015_08_16_13,4.0
2015_08_16_14,3.0
2015_08_16_15,3.0
2015_08_16_16,3.0
2015_08_17_06,3.0
2015_08_17_07,4.0
2015_08_17_08,4.0
2015_08_17_10,2.0
2015_08_17_11,4.0
2015_08_17_12,4.0
2015_08_17_13,4.0
2015_08_17_14,4.0
2015_08_17_15,3.0
2015_08_17_16,3.0
2015_08_18_06,3.0
2015_08_18_08,4.0
2015_08_18_11,4.0
2015_08_18_12,4.0
2015_08_18_13,4.0
2015_08_18_14,4.0
2015_08_18_15,4.0
2015_08_18_16,3.0
2015_08_19_06,3.0
2015_08_19_07,4.0
2015_08_19_09,4.0
2015_08_19_11,4.0
2015_08_19_12,4.0
2015_08_19_13,4.0
2015_08_19_14,4.0
2015_08_19_15,4.0
2015_08_19_16,3.0
2015_08_20_06,1.0
2015_08_20_07,3.0
2015_08_20_08,1.0
2015_08_20_11,4.0
2015_08_20_12,4.0
2015_08_20_13,4.0
2015_08_20_14,4.0
2015_08_20_15,4.0
2015_08_20_16,4.0
2015_08_21_07,3.0
2015_08_21_08,3.0
2015_08_22_08,3.0
2015_08_22_10,3.0
2015_08_22_11,4.0
2015_08_22_12,4.0
2015_08_22_13,4.0
2015_08_22_14,4.0
2015_08_22_15,4.0
2015_08_22_16,1.0
2015_08_23_06,3.0
2015_08_23_07,3.0
2015_08_23_09,3.0
2015_08_23_10,3.0
2015_08_23_11,3.0
2015_08_23_12,3.0
2015_08_23_13,4.0
2015_08_23_14,4.0
2015_08_23_16,4.0
2015_08_24_08,3.0
2015_08_24_09,3.0
2015_08_24_10,3.0
2015_08_24_11,3.0
2015_08_24_12,3.0
2015_08_24_13,3.0
2015_08_24_14,3.0
2015_08_24_15,3.0
2015_08_24_16,4.0
2015_08_25_06,4.0
2015_08_25_08,3.0
2015_08_25_09,1.0
2015_08_25_10,3.0
2015_08_25_11,3.0
2015_08_25_12,3.0
2015_08_25_13,3.0
2015_08_25_14,3.0
2015_08_25_15,4.0
2015_08_26_06,4.0
2015_08_26_07,4.0
2015_08_26_08,4.0
2015_08_26_09,4.0
2015_08_26_11,3.0
2015_08_26_12,3.0
2015_08_26_13,3.0
2015_08_26_14,3.0
2015_08_26_15,3.0
2015_08_26_16,4.0
2015_08_27_06,4.0
2015_08_27_07,4.0
2015_08_27_08,2.0
2015_08_27_09,4.0
2015_08_27_10,4.0
2015_08_27_11,3.0
2015_08_27_12,3.0
2015_08_27_13,3.0
2015_08_27_14,3.0
2015_08_27_15,3.0
2015_08_27_16,3.0
2015_08_28_07,4.0
2015_08_28_09,4.0
2015_08_28_10,4.0
2015_08_28_11,3.0
2015_08_28_12,3.0
2015_08_28_13,3.0
2015_08_28_14,3.0
2015_08_28_15,3.0
2015_08_29_06,4.0
2015_08_29_07,4.0
2015_08_29_08,4.0
2015_08_29_11,4.0
2015_08_29_12,3.0
2015_08_29_13,3.0
2015_08_29_14,3.0
2015_08_29_15,3.0
2015_08_29_16,3.0
2015_08_30_06,3.0
2015_08_30_07,3.0
2015_08_30_08,4.0
2015_08_30_09,4.0
2015_08_30_10,4.0
2015_08_30_11,4.0
2015_08_30_12,4.0
2015_08_30_13,3.0
2015_08_30_14,3.0
2015_08_30_15,3.0
2015_08_30_16,3.0
2015_08_31_07,3.0
2015_08_31_08,4.0
2015_08_31_09,4.0
2015_08_31_10,4.0
2015_08_31_11,4.0
2015_08_31_12,4.0
2015_08_31_13,4.0
2015_08_31_14,3.0
2015_08_31_15,3.0
2015_09_01_07,3.0
2015_09_01_08,3.0
2015_09_01_09,4.0
2015_09_01_10,4.0
2015_09_01_11,4.0
2015_09_01_12,4.0
2015_09_01_13,4.0
2015_09_01_14,3.0
2015_09_01_15,3.0
2015_09_01_16,3.0
2015_09_02_06,1.0
2015_09_02_07,3.0
2015_09_02_08,3.0
2015_09_02_09,3.0
2015_09_02_10,4.0
2015_09_02_11,4.0
2015_09_02_12,4.0
2015_09_02_13,4.0
2015_09_02_14,4.0
2015_09_02_15,3.0
2015_09_02_16,3.0
2015_09_03_06,2.0
2015_09_03_07,3.0
2015_09_03_09,3.0
2015_09_03_10,3.0
2015_09_03_11,4.0
2015_09_03_12,4.0
2015_09_03_13,4.0
2015_09_03_14,3.0
2015_09_03_15,3.0
2015_09_03_16,3.0
2015_09_04_06,2.0
2015_09_04_07,3.0
2015_09_04_08,3.0
2015_09_04_09,3.0
2015_09_04_10,3.0
2015_09_04_11,3.0
2015_09_04_12,3.0
2015_09_04_13,4.0
2015_09_04_14,4.0
2015_09_04_15,4.0
2015_09_04_16,3.0
2015_09_05_06,3.0
2015_09_05_07,3.0
2015_09_05_08,3.0
2015_09_05_09,3.0
2015_09_05_10,3.0
2015_09_05_11,3.0
2015_09_05_12,4.0
2015_09_05_13,4.0
2015_09_05_14,4.0
2015_09_05_15,4.0
2015_09_05_16,4.0
2015_09_06_06,3.0
2015_09_06_08,3.0
2015_09_06_09,3.0
2015_09_06_10,3.0
2015_09_06_11,3.0
2015_09_06_12,3.0
2015_09_06_13,3.0
2015_09_06_14,3.0
2015_09_06_15,3.0
2015_09_07_06,1.0
2015_09_07_07,3.0
2015_09_07_09,3.0
2015_09_07_10,3.0
2015_09_07_11,3.0
2015_09_07_12,3.0
2015_09_07_13,3.0
2015_09_07_14,4.0
2015_09_07_15,4.0
2015_09_08_06,4.0
2015_09_08_08,4.0
2015_09_08_09,3.0
2015_09_08_10,3.0
2015_09_08_11,3.0
2015_09_08_12,3.0
2015_09_08_13,3.0
2015_09_08_14,3.0
2015_09_08_15,3.0
2015_09_08_16,4.0
2015_09_09_06,4.0
2015_09_09_07,4.0
2015_09_09_08,4.0
2015_09_09_09,4.0
2015_09_09_10,4.0
2015_09_09_11,3.0
2015_09_09_12,3.0
2015_09_09_13,3.0
2015_09_09_14,3.0
2015_09_09_15,3.0
2015_09_09_16,4.0
2015_09_10_07,4.0
2015_09_10_08,4.0
2015_09_10_09,4.0
2015_09_10_10,4.0
2015_09_10_11,4.0
2015_09_10_12,3.0
2015_09_10_13,3.0
2015_09_10_14,3.0
2015_09_10_15,3.0
2015_09_10_16,3.0
2015_09_11_07,1.0
2015_09_11_09,4.0
2015_09_11_10,4.0
2015_09_11_11,4.0
2015_09_11_12,3.0
2015_09_11_13,3.0
2015_09_11_14,3.0
2015_09_11_15,3.0
2015_09_12_08,4.0
2015_09_12_09,4.0
2015_09_12_10,4.0
2015_09_12_11,4.0
2015_09_12_12,3.0
2015_09_12_13,3.0
2015_09_12_14,3.0
2015_09_12_15,3.0
2015_09_12_16,3.0
2015_09_13_06,4.0
2015_09_13_07,4.0
2015_09_13_08,4.0
2015_09_13_09,4.0
2015_09_13_10,4.0
2015_09_13_11,4.0
2015_09_13_12,4.0
2015_09_13_13,3.0
2015_09_13_14,3.0
2015_09_13_15,3.0
2015_09_14_06,2.0
2015_09_14_08,4.0
2015_09_14_09,4.0
2015_09_14_10,4.0
2015_09_14_11,4.0
2015_09_14_12,4.0
2015_09_14_14,3.0
2015_09_14_15,3.0
2015_09_14_16,3.0
2015_09_15_06,3.0
2015_09_15_07,4.0
2015_09_15_09,4.0
2015_09_15_10,4.0
2015_09_15_11,4.0
2015_09_15_12,4.0
2015_09_15_13,4.0
2015_09_15_14,3.0
2015_09_15_15,3.0
2015_09_15_16,3.0
2015_09_16_06,3.0
2015_09_16_08,4.0
2015_09_16_09,4.0
2015_09_16_10,4.0
2015_09_16_11,4.0
2015_09_16_12,4.0
2015_09_16_13,4.0
2015_09_16_14,4.0
2015_09_16_15,3.0
2015_09_17_06,3.0
2015_09_17_08,4.0
2015_09_17_09,4.0
2015_09_17_10,4.0
2015_09_17_11,4.0
2015_09_17_12,4.0
2015_09_17_13,4.0
2015_09_17_14,4.0
2015_09_17_15,3.0
2015_09_17_16,3.0
2015_09_18_08,4.0
2015_09_18_09,4.0
2015_09_18_10,4.0
2015_09_18_11,4.0
2015_09_18_12,4.0
2015_09_18_13,4.0
2015_09_18_14,4.0
2015_09_18_15,4.0
2015_09_18_16,3.0
2015_09_19_06,3.0
2015_09_19_07,3.0
2015_09_19_08,3.0
2015_09_19_09,4.0
2015_09_19_10,4.0
2015_09_19_11,4.0
2015_09_19_12,4.0
2015_09_19_13,4.0
2015_09_19_14,4.0
2015_09_19_15,4.0
2015_09_19_16,4.0
2015_09_20_07,3.0
2015_09_20_08,3.0
2015_09_20_09,3.0
2015_09_20_10,4.0
2015_09_20_11,4.0
2015_09_20_12,4.0
2015_09_20_13,4.0
2015_09_20_14,4.0
2015_09_20_15,4.0
2015_09_20_16,2.0
2015_09_21_06,1.0
2015_09_21_07,3.0
2015_09_21_09,3.0
2015_09_21_10,3.0
2015_09_21_11,4.0
2015_09_21_12,4.0
2015_09_21_13,4.0
2015_09_21_14,4.0
2015_09_21_15,4.0
2015_09_21_16,4.0
2015_09_22_06,2.0
2015_09_22_09,3.0
2015_09_22_10,3.0
2015_09_22_11,3.0
2015_09_22_12,3.0
2015_09_22_13,4.0
2015_09_22_14,4.0
2015_09_24_06,4.0
2015_09_24_07,4.0
2015_09_24_08,2.0
2015_09_24_09,4.0
2015_09_24_10,3.0
2015_09_24_11,3.0
2015_09_24_12,3.0
2015_09_24_13,3.0
2015_09_24_14,3.0
2015_09_24_15,4.0
2015_09_24_16,4.0
2015_09_25_09,4.0
2015_09_25_10,3.0
2015_09_25_11,3.0
2015_09_25_12,3.0
2015_09_25_13,3.0
2015_09_25_14,3.0
2015_09_25_15,3.0
2015_09_25_16,3.0
2015_09_26_06,1.0
2015_09_26_07,4.0
2015_09_26_08,4.0
2015_09_26_09,4.0
2015_09_26_10,4.0
2015_09_26_11,3.0
2015_09_26_12,3.0
2015_09_26_13,3.0
2015_09_26_14,3.0
2015_09_26_15,3.0
2015_09_26_16,3.0
2015_09_27_08,4.0
2015_09_27_09,4.0
2015_09_27_10,4.0
2015_09_27_11,4.0
2015_09_27_12,3.0
2015_09_27_13,3.0
2015_09_27_14,3.0
2015_09_27_15,3.0
2015_09_27_16,3.0
2015_09_28_06,3.0
2015_09_28_09,3.0
2015_09_28_10,4.0
2015_09_28_11,4.0
2015_09_28_12,3.0
2015_09_28_13,3.0
2015_09_28_14,3.0
2015_09_28_15,3.0
2015_09_28_16,3.0
2015_09_29_06,3.0
2015_09_29_07,4.0
2015_09_29_08,4.0
2015_09_29_09,4.0
2015_09_29_10,4.0
2015_09_29_11,4.0
2015_09_29_12,4.0
2015_09_29_13,3.0
2015_09_29_14,3.0
2015_09_29_15,3.0
2015_09_29_16,3.0
2015_09_30_06,3.0
2015_09_30_07,3.0
2015_09_30_08,3.0
2015_09_30_09,4.0
2015_09_30_10,4.0
2015_09_30_11,4.0
2015_09_30_12,4.0
2015_09_30_13,4.0
2015_09_30_14,3.0
2015_09_30_15,3.0
2015_09_30_16,3.0
2015_10_01_06,3.0
2015_10_01_07,1.0
2015_10_01_08,4.0
2015_10_01_09,4.0
2015_10_01_10,4.0
2015_10_01_11,4.0
2015_10_01_12,4.0
2015_10_01_13,4.0
2015_10_01_14,4.0
2015_10_01_15,3.0
2015_10_02_07,3.0
2015_10_02_08,3.0
2015_10_02_09,4.0
2015_10_02_10,4.0
2015_10_02_11,4.0
2015_10_02_12,4.0
2015_10_02_13,4.0
2015_10_02_14,4.0
2015_10_02_15,3.0
2015_10_02_16,3.0
2015_10_03_06,3.0
2015_10_03_08,3.0
2015_10_03_09,3.0
2015_10_03_10,4.0
2015_10_03_11,4.0
2015_10_03_12,4.0
2015_10_03_13,4.0
2015_10_03_14,4.0
2015_10_03_15,4.0
2015_10_03_16,3.0
2015_10_04_06,3.0
2015_10_04_07,3.0
2015_10_04_08,3.0
2015_10_04_09,3.0
2015_10_04_10,3.0
2015_10_04_11,3.0
2015_10_04_12,4.0
2015_10_04_13,4.0
2015_10_04_14,4.0
2015_10_04_15,4.0
2015_10_05_06,4.0
2015_10_05_08,3.0
2015_10_05_09,3.0
2015_10_05_10,3.0
2015_10_05_11,3.0
2015_10_05_12,4.0
2015_10_05_13,4.0
2015_10_05_14,4.0
2015_10_05_15,4.0
2015_10_05_16,4.0
2015_10_06_06,4.0
2015_10_06_07,4.0
2015_10_06_08,4.0
2015_10_06_09,3.0
2015_10_06_10,3.0
2015_10_06_11,3.0
2015_10_06_12,3.0
2015_10_06_13,3.0
2015_10_06_14,3.0
2015_10_06_15,4.0
2015_10_06_16,4.0
2015_10_07_07,4.0
2015_10_07_08,4.0
2015_10_07_09,3.0
2015_10_07_10,3.0
2015_10_07_11,3.0
2015_10_07_12,3.0
2015_10_07_13,3.0
2015_10_07_14,3.0
2015_10_07_15,3.0
2015_10_07_16,4.0
2015_10_08_08,4.0
2015_10_08_09,3.0
2015_10_08_10,3.0
2015_10_08_11,3.0
2015_10_08_12,3.0
2015_10_08_13,3.0
2015_10_08_14,3.0
2015_10_08_15,3.0
2015_10_09_06,4.0
2015_10_09_07,4.0
2015_10_09_08,4.0
2015_10_09_09,4.0
2015_10_09_10,4.0
2015_10_09_11,3.0
2015_10_09_12,3.0
2015_10_09_13,3.0
2015_10_09_14,3.0
2015_10_09_16,4.0
2015_10_10_06,4.0
2015_10_10_07,4.0
2015_10_10_08,4.0
2015_10_10_09,4.0
2015_10_10_10,4.0
2015_10_10_11,4.0
2015_10_10_12,3.0
2015_10_10_13,3.0
2015_10_10_14,3.0
2015_10_10_15,3.0
2015_10_10_16,3.0
2015_10_11_06,3.0
2015_10_11_07,4.0
2015_10_11_08,4.0
2015_10_11_09,4.0
2015_10_11_10,4.0
2015_10_11_11,4.0
2015_10_11_12,3.0
2015_10_11_13,3.0
2015_10_11_14,3.0
2015_10_11_15,3.0
2015_10_11_16,3.0
2015_10_12_06,4.0
2015_10_12_07,4.0
2015_10_12_08,4.0
2015_10_12_09,4.0
2015_10_12_10,4.0
2015_10_12_11,4.0
2015_10_12_12,4.0
2015_10_12_13,3.0
2015_10_12_14,3.0
2015_10_12_15,3.0
2015_10_12_16,3.0
2015_10_12_17,1.0
2015_10_13_06,4.0
2015_10_13_07,4.0
2015_10_13_08,4.0
2015_10_13_09,4.0
2015_10_13_10,4.0
2015_10_13_11,4.0
2015_10_13_12,4.0
2015_10_13_13,3.0
2015_10_13_14,3.0
2015_10_13_15,3.0
2015_10_14_06,3.0
2015_10_14_07,4.0
2015_10_14_08,4.0
2015_10_14_09,4.0
2015_10_14_10,4.0
2015_10_14_11,4.0
2015_10_14_12,4.0
2015_10_14_13,4.0
2015_10_14_14,3.0
2015_10_14_15,3.0
2015_10_14_16,3.0
2015_10_15_06,2.0
2015_10_15_08,2.0
2015_10_15_09,4.0
2015_10_15_10,4.0
2015_10_15_11,4.0
2015_10_15_12,4.0
2015_10_15_13,4.0
2015_10_15_14,3.0
2015_10_15_15,3.0
2015_10_15_16,3.0
2015_10_31_06,3.0
2015_10_31_07,2.0
2015_10_31_08,3.0
2015_10_31_09,3.0
2015_10_31_10,4.0
2015_10_31_11,4.0
2015_10_31_12,4.0
2015_10_31_13,4.0
2015_10_31_14,4.0
2015_11_02_06,3.0
2015_11_02_07,3.0
2015_11_02_08,3.0
2015_11_02_09,3.0
2015_11_02_10,3.0
2015_11_02_11,4.0
2015_11_02_12,4.0
2015_11_02_13,4.0
2015_11_02_14,4.0
2015_11_02_15,4.0
2015_11_02_16,4.0
2015_11_02_17,4.0
2015_11_03_06,4.0
2015_11_03_07,4.0
2015_11_03_08,4.0
2015_11_03_09,4.0
2015_11_03_10,4.0
2015_11_03_11,4.0
2015_11_03_12,4.0
2015_11_03_13,4.0
2015_11_03_14,4.0
2015_11_03_15,4.0
2015_11_03_16,4.0
2015_11_04_06,4.0
2015_11_04_07,4.0
2015_11_04_09,4.0
2015_11_04_10,4.0
2015_11_04_11,4.0
2015_11_04_12,4.0
2015_11_04_13,4.0
2015_11_04_14,4.0
2015_11_04_15,4.0
2015_11_04_16,4.0
2015_11_04_17,4.0
2015_11_05_07,4.0
2015_11_05_09,4.0
2015_11_05_10,4.0
2015_11_05_11,3.0
2015_11_05_12,3.0
2015_11_05_13,4.0
2015_11_05_14,4.0
2015_11_05_15,4.0
2015_11_05_16,4.0
2015_11_23_07,4.0
2015_11_23_08,4.0
2015_11_23_09,4.0
2015_11_23_10,4.0
2015_11_23_11,3.0
2015_11_23_12,3.0
2015_11_23_13,3.0
2015_11_23_14,3.0
2015_11_23_15,3.0
2015_11_23_16,3.0
2015_11_23_17,4.0
2015_12_01_06,3.0
2015_12_01_07,1.0
2015_12_01_08,3.0
2015_12_01_09,3.0
2015_12_01_10,3.0
2015_12_01_11,3.0
2015_12_01_12,4.0
2015_12_01_13,4.0
2015_12_01_14,4.0
2015_12_01_15,4.0
2015_12_01_16,4.0
2015_12_02_07,1.0
2015_12_02_08,3.0
2015_12_02_09,3.0
2015_12_02_10,3.0
2015_12_02_11,3.0
2015_12_02_12,3.0
2015_12_02_13,4.0
2015_12_02_14,4.0
2015_12_02_15,4.0
2015_12_02_16,4.0
2015_12_03_08,3.0
2015_12_03_09,3.0
2015_12_03_10,3.0
2015_12_03_11,3.0
2015_12_03_12,3.0
2015_12_03_13,3.0
2015_12_03_14,3.0
2015_12_03_15,3.0
2015_12_03_16,4.0
2015_12_03_17,4.0
2015_12_04_06,1.0
2015_12_04_07,1.0
2015_12_04_09,3.0
2015_12_04_10,3.0
2015_12_04_11,3.0
2015_12_04_12,3.0
2015_12_04_13,3.0
2015_12_04_14,3.0
2015_12_04_15,4.0
2015_12_05_08,4.0
2015_12_05_09,3.0
2015_12_05_10,3.0
2015_12_05_11,3.0
2015_12_05_12,3.0
2015_12_05_13,3.0
2015_12_05_14,3.0
2015_12_05_15,3.0
2015_12_05_16,4.0
2015_12_05_17,4.0
2015_12_06_08,4.0
2015_12_06_09,4.0
2015_12_06_10,3.0
2015_12_06_11,3.0
2015_12_06_12,3.0
2015_12_06_13,3.0
2015_12_06_14,3.0
2015_12_06_15,3.0
2015_12_06_16,3.0
2015_12_07_06,4.0
2015_12_07_08,4.0
2015_12_07_10,4.0
2015_12_07_11,3.0
2015_12_07_12,3.0
2015_12_07_13,3.0
2015_12_07_14,3.0
2015_12_07_15,3.0
2015_12_07_16,3.0
2015_12_08_07,1.0
2015_12_08_08,4.0
2015_12_08_09,4.0
2015_12_08_10,4.0
2015_12_08_11,4.0
2015_12_08_12,3.0
2015_12_08_13,3.0
2015_12_08_14,3.0
2015_12_08_15,3.0
2015_12_08_16,3.0
2015_12_08_17,4.0
2015_12_09_07,2.0
2015_12_09_08,4.0
2015_12_09_09,4.0
2015_12_09_10,4.0
2015_12_09_11,4.0
2015_12_09_12,4.0
2015_12_09_13,3.0
2015_12_09_14,3.0
2015_12_09_15,3.0
2015_12_09_16,3.0
2015_12_09_17,3.0
2015_12_10_06,2.0
2015_12_10_08,4.0
2015_12_10_09,4.0
2015_12_10_10,4.0
2015_12_10_11,4.0
2015_12_10_12,4.0
2015_12_10_13,3.0
2015_12_10_14,3.0
2015_12_10_15,3.0
2015_12_10_16,1.0
2015_12_10_17,2.0
2015_12_11_06,3.0
2015_12_11_08,4.0
2015_12_11_10,4.0
2015_12_11_11,4.0
2015_12_11_12,4.0
2015_12_11_13,3.0
2015_12_11_14,3.0
2015_12_11_15,1.0
2015_12_11_16,1.0
2015_12_12_09,4.0
2015_12_12_10,4.0
2015_12_12_11,4.0
2015_12_12_12,4.0
2015_12_12_13,4.0
2015_12_12_14,3.0
2015_12_12_15,1.0
2015_12_12_16,1.0
2015_12_26_08,4.0
2015_12_26_09,4.0
2015_12_26_10,4.0
2015_12_26_11,4.0
2015_12_26_12,4.0
2015_12_26_13,4.0
2015_12_26_14,3.0
2015_12_26_15,3.0
2015_12_26_16,3.0
2015_12_26_17,3.0
2015_12_27_06,1.0
2015_12_27_07,3.0
2015_12_27_08,1.0
2015_12_27_09,4.0
2015_12_27_10,4.0
2015_12_27_11,4.0
2015_12_27_12,4.0
2015_12_27_13,4.0
2015_12_27_15,3.0
2015_12_27_16,1.0
2015_12_27_17,3.0
2015_12_28_06,3.0
2015_12_28_08,3.0
2015_12_28_09,4.0
2015_12_28_10,4.0
2015_12_28_11,4.0
2015_12_28_12,4.0
2015_12_28_13,4.0
2015_12_28_14,4.0
2015_12_28_15,3.0
2015_12_28_16,3.0
2015_12_28_17,3.0
2015_12_29_06,3.0
2015_12_29_07,3.0
2015_12_29_08,3.0
2015_12_29_10,4.0
2015_12_29_11,4.0
2015_12_29_12,4.0
2015_12_29_13,4.0
2015_12_29_14,4.0
2015_12_29_15,4.0
2015_12_29_16,3.0
2015_12_29_17,3.0
2015_12_30_06,3.0
2015_12_30_07,2.0
2015_12_30_08,3.0
2015_12_30_10,3.0
2015_12_30_11,4.0
2015_12_30_12,4.0
2015_12_30_13,4.0
2015_12_30_14,4.0
2015_12_30_15,4.0
2015_12_30_16,3.0
2015_12_30_17,3.0
2015_12_31_06,3.0
2015_12_31_08,3.0
2015_12_31_09,3.0
2015_12_31_10,4.0
2015_12_31_11,4.0
2015_12_31_12,4.0
2015_12_31_13,4.0
2015_12_31_14,4.0
2015_12_31_15,4.0
2015_12_31_16,4.0
2015_12_31_17,4.0
2016_01_18_14,4.0
2016_01_18_15,4.0
2016_01_18_16,4.0
2016_01_18_17,4.0
2016_01_19_06,2.0
2016_01_19_07,4.0
2016_01_19_08,4.0
2016_01_19_09,4.0
2016_01_19_10,3.0
2016_01_19_11,3.0
2016_01_19_12,3.0
2016_01_19_13,3.0
2016_03_15_11,2.0
2016_03_15_12,2.0
2016_03_15_13,2.0
2016_03_15_14,2.0
2016_03_15_15,2.0
2016_03_15_16,2.0
2016_03_16_09,3.0
2016_03_16_10,3.0
2016_03_16_11,3.0
2016_03_16_12,3.0
2016_03_16_13,4.0
2016_03_16_14,4.0
2016_03_16_15,2.0
2016_03_16_16,4.0
2016_03_17_06,2.0
2016_03_17_08,2.0
2016_03_17_09,4.0
2016_03_17_10,3.0
2016_03_17_11,3.0
2016_03_17_12,3.0
2016_03_17_13,4.0
2016_03_17_14,4.0
2016_03_17_15,4.0
2016_03_17_16,4.0
2016_03_18_06,4.0
2016_03_18_07,4.0
2016_03_18_08,4.0
2016_03_18_09,4.0
2016_04_25_10,4.0
2016_04_25_11,4.0
2016_04_25_12,4.0
2016_04_25_13,4.0
2016_04_25_14,4.0
2016_04_25_15,3.0
2016_04_25_16,3.0
2016_04_26_06,3.0
2016_04_26_07,3.0
2016_04_26_08,4.0
2016_04_26_09,4.0
2016_04_26_10,4.0
2016_04_26_11,4.0
2016_04_26_12,4.0
2016_04_26_13,4.0
2016_04_26_14,4.0
2016_04_26_15,4.0
2016_04_26_16,3.0
2016_04_27_06,3.0
2016_04_27_07,3.0
2016_04_27_08,4.0
2016_04_27_09,4.0
2016_04_27_10,4.0
2016_04_27_11,4.0
2016_04_27_12,4.0
2016_04_27_13,4.0
2016_04_27_14,4.0
2016_04_27_15,4.0
2016_04_27_16,3.0
2016_04_28_06,3.0
2016_04_28_07,3.0
2016_04_28_08,4.0
2016_04_28_09,4.0
2016_04_28_10,4.0
2016_04_28_11,4.0
2016_04_28_12,4.0
2016_04_28_13,4.0
2016_04_28_14,4.0
2016_04_28_15,4.0
2016_04_28_16,4.0
2016_04_29_06,4.0
2016_04_29_07,4.0
2016_04_29_08,4.0
2016_04_29_09,4.0
2016_04_29_10,4.0
2016_04_29_11,4.0
2016_04_29_12,4.0
2016_04_29_13,4.0
2016_04_29_14,4.0
2016_04_29_15,4.0
2016_04_29_16,4.0
2016_04_30_06,4.0
2016_04_30_07,4.0
2016_04_30_08,4.0
2016_04_30_09,4.0
2016_04_30_10,4.0
2016_04_30_11,4.0
2016_04_30_12,4.0
2016_04_30_13,4.0
2016_04_30_14,4.0
2016_04_30_15,4.0
2016_04_30_16,4.0
2016_05_01_06,4.0
2016_05_01_08,4.0
2016_05_01_09,4.0
2016_05_01_10,4.0
2016_05_01_11,4.0
2016_05_01_13,4.0
2016_05_01_14,1.0
2016_05_01_15,4.0
2016_05_01_16,4.0
2016_05_02_06,4.0
2016_05_02_07,4.0
2016_05_02_08,4.0
2016_05_02_09,4.0
2016_05_02_10,4.0
2016_05_02_11,4.0
2016_05_02_12,4.0
2016_05_02_13,4.0
2016_05_02_14,4.0
2016_05_02_15,4.0
2016_05_02_16,4.0
2016_05_03_07,4.0
2016_05_03_08,4.0
2016_05_03_09,4.0
2016_05_03_10,4.0
2016_05_03_11,3.0
2016_05_03_12,3.0
2016_05_03_13,3.0
2016_05_03_14,4.0
2016_05_03_15,4.0
2016_05_03_16,4.0
2016_05_04_06,4.0
2016_05_04_07,4.0
2016_05_04_08,4.0
2016_05_04_09,4.0
2016_05_04_10,4.0
2016_05_04_11,3.0
2016_05_04_12,3.0
2016_05_04_13,3.0
2016_05_04_14,3.0
2016_05_04_15,3.0
2016_05_04_16,4.0
2016_05_05_06,4.0
2016_05_05_07,4.0
2016_05_05_08,4.0
2016_05_05_09,4.0
2016_05_05_10,4.0
2016_05_05_11,3.0
2016_05_05_12,3.0
2016_05_05_13,3.0
2016_05_05_14,3.0
2016_05_05_15,3.0
2016_05_05_16,3.0
2016_05_06_06,4.0
2016_05_06_07,4.0
2016_05_06_08,4.0
2016_05_06_09,4.0
2016_05_06_10,4.0
2016_05_06_11,4.0
2016_05_06_12,3.0
2016_05_06_13,3.0
2016_05_06_14,3.0
2016_05_06_15,3.0
2016_05_06_16,3.0
2016_05_07_06,3.0
2016_05_07_07,4.0
2016_05_07_08,4.0
2016_05_07_09,4.0
2016_05_07_10,4.0
2016_05_07_11,4.0
2016_05_07_12,3.0
2016_05_07_13,3.0
2016_05_07_14,3.0
2016_05_07_15,1.0
2016_05_07_16,1.0
2016_05_08_06,3.0
2016_05_08_07,4.0
2016_05_08_08,4.0
2016_05_08_09,4.0
